Lat,Long,W4568d,W1010d,W4579d,W4584d,W4595d,W4621d,W4623d,W4642d,W4623d,W4643d,W1010_S,W4568_S,W4579_S,W4584_S,W4589_S,W4595_S,W4621_S,W4623_S,W4642_S,W4643_S,W1010y ,W4568y,W4579Y,W4584y,W4589y,W4595y,W4621y,W4623y,W4642y,W4643y
40.3646607,86.8586218,7.021484824,1.882291506,2.62270049,4.023588908,2.780916647,4.221571964,1.95839163,34.55654282,2.067880919,3.937727172,29,15,303,1,0,58,11,472,25,1,0,0,1,0,0,0,0,0,0,0
38.2270305,86.1345828,4.766346871,3.919515761,2.018910328,5.029757953,4.698496707,2.158623267,4.161488986,35.22441903,4.305350702,4.356411366,4,1,235,0,0,1,38,4,5,1,0,0,1,0,0,0,0,0,0,0
40.1200835,75.2760012,11.09526314,13.21278317,9.204210614,8.482284238,10.82441658,12.10255919,12.89091348,46.11513944,12.76832142,15.24168107,4,1,12,4,2,10,5,33,4,5,0,0,0,0,0,1,0,0,0,0
43.6631851,84.2433557,9.872628667,4.752325018,4.333294653,1.448725068,1.671770665,7.910919622,4.174551939,37.48816936,3.933888823,7.911537933,9,3,1,446,1,196,1,13,37,0,0,0,0,0,0,1,0,0,0,0
42.3921882,83.1229161,8.693311689,5.393784395,3.33177342,0.313329625,2.662719066,7.201802028,4.938726628,38.44472697,4.762481719,8.181748901,6,2,1,491,1,64,0,13,26,0,0,0,0,1,0,0,0,0,0,0
40.048426,86.0293991,6.468129907,2.754855889,1.736256984,3.551828891,2.87518938,3.961085468,2.751300011,35.3681915,2.809746537,4.609881998,9,5,356,2,0,42,9,32,10,1,0,0,1,0,0,0,0,0,0,0
42.2850984,83.2073108,8.575337457,5.29201234,3.200158505,0.284957209,2.603524847,7.066942057,4.845621568,38.34976393,4.674158994,8.058850299,6,2,1,491,1,67,0,13,26,0,0,0,0,1,0,0,0,0,0,0
42.6950748,83.1355586,8.991302786,5.444954151,3.607119593,0.370953971,2.608284511,7.459967468,4.963919105,38.46488388,4.77407896,8.309259545,6,2,1,492,1,69,0,12,26,0,0,0,0,1,0,0,0,0,0,0
37.9951091,89.2355073,6.415066044,3.506612923,4.972691008,7.329648835,6.032779094,3.132291997,4.109571178,32.12553538,4.382593797,1.445075648,2,1,5,2,1,3,30,10,11,73,0,0,0,0,0,0,0,0,0,1
41.5088594,87.8477621,8.456663993,0.587105129,4.036678461,4.522814791,2.534243714,5.482959326,0.459936132,33.65580361,0.654695336,3.785624634,43,17,40,2,0,46,4,926,30,2,0,0,0,0,0,0,0,1,0,0
36.0956918,79.4377991,5.461491268,10.44016487,5.964847406,7.516579708,9.277417676,7.269778577,10.39204258,41.98350157,10.39605409,11.33870619,1,0,0,1,0,2,2,5,1,4,0,0,0,0,0,0,0,1,0,0
43.5327997,96.7490438,15.7368628,8.590268644,12.9989815,13.36427787,11.03162684,12.4660461,8.856199369,25.14145125,8.974366638,7.89312659,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
36.994797,94.3176884,10.43213261,7.360701611,10.14458345,12.18742613,10.42271276,7.657493905,7.983646185,27.07684925,8.255509458,4.247394502,2,0,1,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0
42.2383378,88.8174462,9.536957132,0.918906026,5.247407865,5.394850944,3.154365394,6.447582206,0.837831778,32.76808927,0.940618155,3.839683478,37,14,13,2,0,8,4,907,25,2,0,0,0,0,0,0,0,1,0,0
38.335018,85.711859,4.731909433,4.099196184,1.612472438,4.720647542,4.573554328,2.404952491,4.28017895,35.64681196,4.399082685,4.765178605,4,1,242,2,0,1,17,6,7,1,0,0,1,0,0,0,0,0,0,0
31.0285432,87.3848478,4.075153151,10.43054185,8.810486167,12.10284701,11.99397233,5.16190124,10.91795695,34.76192115,11.14522253,8.325696729,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.9784484,89.1023132,7.008118399,2.520970654,4.669281118,6.660949634,5.175284065,3.709379212,3.134047501,32.26170631,3.410902447,1.371618775,28,1,13,2,1,4,16,71,13,73,0,0,0,0,0,0,0,0,0,1
41.5749696,87.5553451,8.402553301,0.88667393,3.831844518,4.223031011,2.256467905,5.494989332,0.598655128,33.95311218,0.671432313,4.03852272,41,18,49,2,0,63,4,915,31,2,0,0,0,0,0,0,0,1,0,0
40.0220339,86.9012118,6.717632732,2.059851024,2.549001129,4.247441587,3.113131952,3.881078021,2.219097958,34.49610379,2.353828272,3.771368614,23,5,294,0,0,19,20,160,11,1,0,0,1,0,0,0,0,0,0,0
42.546346,83.2363391,8.830326412,5.313220741,3.432163374,0.207235793,2.524866076,7.281161615,4.843116395,38.34832919,4.659345447,8.150563333,6,2,1,491,1,70,0,12,26,0,0,0,0,1,0,0,0,0,0,0
39.806738,89.6520796,7.992264908,2.015983032,5.226802472,6.76895446,4.996376132,4.698254028,2.663591096,31.7382409,2.948152663,1.315558027,33,1,7,2,0,4,2,104,13,66,0,0,0,0,0,0,0,1,0,0
29.7269183,95.3887594,11.72629172,13.59796855,14.56154922,17.47456949,16.33853339,10.79666289,14.24244798,27.3763082,14.52700149,10.29718887,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
42.2878003,89.107035,9.718025701,1.113407061,5.517274427,5.682427767,3.428594555,6.594119928,1.126745213,32.48642292,1.233519539,3.771348234,36,13,12,2,0,8,2,879,25,2,0,0,0,0,0,0,0,1,0,0
41.8865622,87.621248,8.716195873,0.936776372,4.073123858,4.233695242,2.145216843,5.813044278,0.420357438,33.9182159,0.378383084,4.216487614,34,18,37,2,0,68,4,893,30,2,0,0,0,0,0,0,0,1,0,0
41.8514976,87.6869908,8.708321393,0.862358153,4.102967482,4.303695977,2.219724634,5.789179338,0.360638979,33.84921927,0.366183729,4.146395089,37,18,37,2,0,58,4,898,30,2,0,0,0,0,0,0,0,1,0,0
42.4858026,83.6802912,8.723041797,4.86674681,3.242989525,0.253653083,2.097833417,7.02560158,4.395068105,37.90043197,4.211983283,7.730659124,6,2,4,492,1,99,1,12,26,0,0,1,0,0,0,0,0,0,0,0
41.9733296,88.1830877,9.018396538,0.616215999,4.574233957,4.781143588,2.620540853,6.011469466,0.150762025,33.36863116,0.357530825,3.931463169,35,14,16,2,0,22,4,914,26,2,0,0,0,0,0,0,0,1,0,0
34.0560218,117.1938167,32.80539407,29.69219137,33.16989081,34.79798646,32.68054077,30.55795252,30.19791528,6.009872558,30.41425431,27.14814048,2,0,9,1,0,5,3,7,0,6,0,0,0,0,0,1,0,0,0,0
42.0260187,87.895625,8.949749839,0.81513649,4.374803575,4.489839153,2.333813283,5.99907188,0.17488435,33.66009731,0.137653037,4.145761229,32,18,20,2,0,46,4,899,28,2,0,0,0,0,0,0,0,1,0,0
39.9599045,86.009891,6.377555762,2.816287932,1.683652168,3.598640888,2.961385896,3.877361853,2.826457596,35.38363707,2.889536259,4.60489329,9,5,359,2,0,38,12,24,10,1,0,0,1,0,0,0,0,0,0,0
43.0477889,76.1471211,12.39406881,12.38798449,9.092267076,7.303485704,9.58898591,12.61574714,11.94526068,45.45092769,11.76607964,14.93703724,1,0,1,2,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0
41.6190747,85.9009814,7.97203723,2.533872423,2.708072236,2.614578497,1.300065396,5.532366397,2.16072098,35.60448849,2.052217402,5.375739294,6,10,191,2,0,239,3,231,30,1,0,0,0,0,0,1,0,0,0,0
42.5661816,84.4450858,8.774719739,4.146214483,3.231520673,1.022590768,1.334659514,6.807306003,3.650998781,37.14916367,3.458392243,7.112389304,9,4,36,476,1,229,1,16,37,0,0,0,0,0,0,1,0,0,0,0
39.125361,89.8141507,7.607599257,2.670753333,5.371590469,7.207705109,5.56335624,4.304609751,3.316186629,31.55307804,3.601011256,0.736623867,25,1,7,2,0,4,3,67,13,80,0,0,0,0,0,0,0,0,1,0
39.72777,82.9541433,6.107198828,5.723688565,1.543398542,2.778919058,4.225023441,5.188207543,5.540624745,38.42782185,5.494723024,7.56463955,1,0,4,5,0,0,2,8,2,1,0,0,1,0,0,0,0,0,0,0
33.8387997,117.9051959,33.51574108,30.43522248,33.90692404,35.54079712,33.42416887,31.28297297,30.94133276,5.712148199,31.15780328,27.88656668,2,0,9,1,0,5,3,7,1,6,0,0,0,0,0,0,0,1,0,0
40.4494845,85.3025665,6.720166097,3.266869139,1.405504169,2.753714165,2.49677872,4.527172358,3.110359333,36.11490272,3.094805899,5.422665704,5,5,324,5,0,60,2,15,8,1,0,0,1,0,0,0,0,0,0,0
41.6214765,85.905056,7.975168794,2.530014622,2.712287363,2.617657735,1.298210421,5.534150346,2.156346565,35.60064871,2.047652462,5.37356178,6,10,189,2,0,239,3,238,30,1,0,0,0,0,0,1,0,0,0,0
42.4370875,83.275873,8.716876472,5.252096296,3.315982854,0.154283128,2.504000317,7.166291698,4.791045447,38.2973251,4.612160897,8.065250676,6,2,1,491,1,71,0,12,26,0,0,0,0,1,0,0,0,0,0,0
45.8073217,88.0378266,12.55734961,4.417410569,7.40215902,5.693838297,3.7021157,9.752695206,3.880476738,34.13664531,3.647976105,7.444966342,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0
36.269544,87.0597916,3.642875164,5.315998246,4.027841666,7.182719237,6.769839963,0.373482815,5.741534845,34.36424819,5.950008721,4.216519963,2,0,3,0,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0
41.843481,87.6749959,8.696363485,0.868602752,4.088577011,4.29297968,2.213031261,5.779258158,0.374082084,33.86033242,0.379363169,4.148469757,37,18,37,2,0,59,4,901,30,2,0,0,0,0,0,0,0,1,0,0
41.7198348,87.7548784,8.612906423,0.740420593,4.078418555,4.391346921,2.343603964,5.671603643,0.352079678,33.76844676,0.460229844,4.003251337,41,18,37,2,0,55,4,923,31,2,0,0,0,0,0,0,0,1,0,0
47.61063,122.63123,40.66196467,34.7632761,39.07114814,39.53993111,37.19455125,37.70893233,35.05540437,9.309232588,35.17579172,33.36719548,0,0,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0
41.7338246,87.7434269,8.621324384,0.756751255,4.077351145,4.377700594,2.326647492,5.683254682,0.353578107,33.78122484,0.450119925,4.021303015,41,18,37,2,0,55,4,923,31,2,0,0,0,0,0,0,0,1,0,0
42.005093,83.9686385,8.224229893,4.497272698,2.712874919,0.71095357,1.984071211,6.467780223,4.071784213,37.56446631,3.914407077,7.252114813,6,3,37,483,1,128,0,16,28,0,0,0,0,1,0,0,0,0,0,0
41.7433027,87.631641,8.587230495,0.862583118,3.993217823,4.265914509,2.225893209,5.673294649,0.447410595,33.89339992,0.48740875,4.104448083,39,18,38,2,0,60,4,907,31,2,0,0,0,0,0,0,0,1,0,0
39.9482007,75.1455508,11.10646835,13.36029311,9.32130247,8.65614765,10.99554035,12.17106156,13.04505138,46.23938238,12.92544608,15.35743954,4,1,12,4,2,9,5,33,4,5,0,0,0,0,0,0,0,1,0,0
40.7389138,89.0244301,8.351486653,0.896937398,4.788328808,5.857460115,3.940416742,5.14444545,1.543027014,32.41949387,1.826849401,2.438014644,55,12,6,2,0,5,3,809,21,7,1,0,0,0,0,0,0,0,0,0
36.13831,96.1194632,11.96240727,9.324644631,12.10254011,14.18200207,12.3964005,9.412061179,9.939325294,25.33930206,10.20710535,6.242255982,2,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0
41.908113,87.8576968,8.826417093,0.757657391,4.272934149,4.465291418,2.346537244,5.876006002,0.182935616,33.68528127,0.255617395,4.077791193,35,18,28,2,0,47,4,904,30,2,0,0,0,0,0,0,0,1,0,0
43.8102214,83.0016408,10.11425396,5.932854596,4.703047859,1.409948759,2.8783419,8.513288195,5.378554772,38.73823113,5.148904101,9.001565211,6,2,1,476,1,39,0,12,24,0,0,0,0,1,0,0,0,0,0,0
41.562941,88.1984808,8.654569687,0.275802455,4.363661801,4.855805635,2.806925712,5.618607159,0.397047892,33.31172084,0.679194302,3.594852221,48,14,27,2,0,17,4,948,29,2,0,0,0,0,0,0,0,1,0,0
38.6169881,121.4729554,37.39609014,33.16455715,37.0332706,38.23976355,35.99460819,34.85326779,33.59672119,0.25523284,33.77969837,31.01585536,1,0,2,1,0,1,1,7,0,7,0,0,0,0,0,0,0,0,0,1
42.4867145,83.0077693,8.804175254,5.524727596,3.46493673,0.420142065,2.759750429,7.341289236,5.062952312,38.56917835,4.882857211,8.326929195,6,2,1,491,1,62,0,13,26,0,0,0,0,1,0,0,0,0,0,0
42.3586867,83.0580543,8.669892682,5.451619851,3.32759646,0.384650643,2.732921308,7.205397128,5.000298977,38.50576835,4.825793058,8.225258495,6,2,1,491,1,63,0,13,26,0,0,0,0,1,0,0,0,0,0,0
41.93427,87.644628,8.769172841,0.942603975,4.121297912,4.250624172,2.143703425,5.863855063,0.395112564,33.89991702,0.327946743,4.236351013,32,18,36,2,0,67,4,893,30,2,0,0,0,0,0,0,0,1,0,0
41.8770351,87.6554927,8.720116568,0.902530464,4.093947244,4.268924357,2.179879052,5.809126452,0.3873937,33.88317182,0.363300575,4.186446088,35,18,37,2,0,61,4,894,30,2,0,0,0,0,0,0,0,1,0,0
41.7873399,87.9498691,8.752574618,0.609365969,4.276476429,4.573115756,2.482388344,5.776738974,0.165910005,33.58117719,0.381897321,3.925986566,42,17,32,2,0,44,4,929,31,2,0,0,0,0,0,0,0,1,0,0
41.9167979,87.7405696,8.789082506,0.854202605,4.185379981,4.348001185,2.237280894,5.862752774,0.299269912,33.80267504,0.282674791,4.160018048,34,18,34,2,0,55,4,896,30,2,0,1,0,0,0,0,0,0,0,0
41.9872997,87.7306518,8.850550618,0.905654487,4.221519623,4.329800958,2.197926169,5.930444949,0.314876904,33.81996754,0.230335531,4.220060519,32,18,28,2,0,55,4,893,29,2,0,1,0,0,0,0,0,0,0,0
42.2708453,88.1947497,9.293921295,0.894256788,4.761250603,4.771341244,2.540968174,6.303046875,0.377339895,33.39031781,0.332912846,4.171349839,31,14,14,2,0,22,5,896,26,2,0,0,0,0,0,0,0,1,0,0
42.684636,84.568348,8.894796475,4.063687667,3.352184881,1.161684915,1.188032312,6.879823293,3.553073117,37.040237,3.352389685,7.07342088,9,5,36,474,1,249,1,17,40,0,0,0,0,0,0,0,0,0,1,0
42.0472603,88.2602626,9.118014892,0.661358448,4.67994821,4.850972445,2.668000302,6.102345876,0.251317509,33.2999451,0.397544107,3.948536287,35,14,15,2,0,18,4,914,26,2,0,0,0,0,0,0,0,1,0,0
41.9373371,87.6446237,8.77201928,0.94432663,4.123229911,4.25023725,2.142307438,5.866882068,0.395186395,33.90024221,0.325820272,4.238647793,32,18,36,2,0,67,4,893,30,2,0,0,0,0,0,0,0,1,0,0
28.5679716,81.746034,5.854446149,14.47280204,11.10021967,13.99945696,14.88501756,9.057519176,14.76717215,40.81184021,14.91450268,13.41265563,0,0,1,0,0,2,2,6,2,0,0,0,0,0,0,0,0,0,1,0
43.4336874,84.0309513,9.648713137,4.839793991,4.120049947,1.140397509,1.783231698,7.763809488,4.282569888,37.66704926,4.053320098,7.942447778,9,3,1,495,1,172,1,13,35,0,0,0,0,1,0,0,0,0,0,0
42.277532,88.0211455,9.230348486,0.960057361,4.63007363,4.597608851,2.371531573,6.270891258,0.351175566,33.56352485,0.182016866,4.273504365,29,15,16,2,0,28,4,895,27,2,0,0,0,0,0,0,0,1,0,0
42.2063367,85.8791654,8.545542286,2.66929271,3.209151032,2.465482215,0.716804097,6.116871045,2.178508428,35.68425544,2.001177657,5.726528476,6,8,74,2,0,269,4,151,30,0,0,0,0,0,0,1,0,0,0,0
39.7058071,86.1500564,6.170656143,2.841442332,1.743381393,3.877113688,3.229476668,3.603373831,2.916102486,35.23319759,3.004813229,4.408626915,8,2,353,1,0,3,13,22,9,1,0,0,1,0,0,0,0,0,0,0
42.4709736,83.3973832,8.735853616,5.139908865,3.307173025,0.030415881,2.378306075,7.13891392,4.674067785,38.18010605,4.493068836,7.972933692,6,2,3,491,1,80,0,12,26,0,0,0,0,1,0,0,0,0,0,0
38.9140309,90.1437944,7.703956851,3.02751048,5.712661816,7.597830866,5.949160919,4.412696007,3.674831606,31.21925468,3.959753253,0.346620881,13,1,7,2,0,4,1,37,12,80,0,0,0,0,0,0,0,0,0,1
41.8078186,87.937578,8.76630447,0.631805876,4.278219179,4.557958542,2.462205919,5.794118053,0.156813006,33.59548316,0.359609135,3.949595932,42,18,31,2,0,45,4,929,31,2,0,0,0,0,0,0,0,1,0,0
42.9999136,84.1387315,9.211689223,4.573591632,3.678162816,0.889353418,1.598978435,7.319630153,4.045837711,37.50444399,3.833656476,7.605784758,9,3,3,493,1,202,1,13,37,0,0,0,0,1,0,0,0,0,0,0
42.7190601,84.424675,8.927491444,4.210916511,3.384470073,1.028853563,1.324044713,6.958349819,3.700783534,37.18693703,3.499689346,7.212286606,9,3,23,481,1,217,1,15,37,0,0,0,0,0,0,1,0,0,0,0
38.0154601,87.5769671,5.291568401,3.496185035,3.396946175,6.084981635,5.228236855,2.061983266,3.93865836,33.78372614,4.158353509,2.976799027,3,0,42,0,1,2,46,6,5,17,0,0,0,0,0,0,1,0,0,0
42.8425686,85.8642964,9.170300134,2.936495268,3.783538687,2.465800752,0.145057147,6.749634799,2.360254808,35.77266938,2.127125269,6.140955359,4,6,23,10,0,280,1,15,22,0,0,0,0,0,0,1,0,0,0,0
43.2212982,85.5668384,9.502875641,3.386190478,4.04484761,2.268812402,0.355168756,7.166840075,2.791148174,36.11655429,2.543736911,6.615378885,4,5,4,40,0,302,1,5,24,0,0,0,0,0,0,1,0,0,0,0
39.4813865,88.3376101,6.925381297,1.927635386,3.893736159,5.746180367,4.303287156,3.71264326,2.463541568,33.03909117,2.720170689,2.237141155,39,0,38,0,1,3,40,90,10,23,0,0,0,0,0,0,0,1,0,0
43.1560349,86.2056804,9.538893234,2.826445099,4.206794674,2.86266198,0.531711473,7.028168351,2.207810593,35.47473046,1.946660624,6.111094785,4,5,9,2,0,268,1,18,21,0,0,0,0,0,0,1,0,0,0,0
42.5308139,82.9109903,8.863360021,5.628311519,3.545928595,0.520454511,2.849250255,7.428404532,5.164120605,38.67010961,4.982490449,8.433215568,6,2,1,491,1,56,0,13,26,0,0,0,0,0,0,0,0,1,0,0
42.3073008,88.9747436,9.671663861,1.054376062,5.41666994,5.549610851,3.294962258,6.565435425,1.00950852,32.62009868,1.104373608,3.838695302,37,13,12,2,0,8,4,889,25,2,0,0,0,0,0,0,0,1,0,0
41.5720421,87.3600077,8.328185592,1.078656997,3.673361906,4.032950724,2.103923698,5.465346869,0.76669897,34.14731949,0.786899845,4.179135187,38,18,59,2,0,72,3,888,32,2,0,0,0,0,0,0,0,1,0,0
40.7573114,73.408168,13.00422988,15.03184143,11.12977018,10.16390897,12.51322545,14.07607053,14.67817032,48.00892344,14.53978771,17.16512823,3,1,4,2,2,7,3,22,4,3,0,0,0,0,0,0,0,1,0,0
41.73669,87.7035596,8.60853773,0.794081108,4.046884118,4.337917396,2.290855901,5.678943428,0.386173296,33.82117996,0.46111442,4.050417629,41,18,37,2,0,57,4,919,31,2,0,0,0,0,0,0,0,1,0,0
34.0415739,118.2359987,33.8474335,30.70647605,34.20142652,35.81355501,33.68874179,31.59873382,31.20890458,5.352488331,31.42369179,28.177514,2,0,9,1,0,5,3,7,2,6,0,0,0,0,0,0,1,0,0,0
42.7245706,84.4128347,8.932963109,4.223884655,3.390077849,1.018765041,1.334993835,6.967445952,3.713530071,37.19933868,3.51225683,7.225210694,9,3,23,481,1,217,1,15,37,0,0,0,0,0,0,1,0,0,0,0
41.8289359,71.4283209,15.25090194,17.00287829,13.25511306,12.01598888,14.34744879,16.30179341,16.61163844,50.04868029,16.45493446,19.27398631,3,0,2,1,0,1,0,6,5,1,1,0,0,0,0,0,0,0,0,0
42.4489438,83.2045013,8.738028221,5.324407714,3.352858862,0.223562441,2.571985834,7.211101342,4.863275731,38.36955046,4.684117578,8.134228045,6,2,1,491,1,68,0,12,26,0,0,0,0,1,0,0,0,0,0,0
41.3753435,87.4512417,8.17844269,0.975235096,3.632081885,4.16905228,2.301253444,5.282181388,0.80647576,34.03866184,0.896524887,3.980366081,43,18,60,2,0,63,3,901,31,2,0,0,0,0,0,0,0,1,0,0
41.4148814,85.7459946,7.742993613,2.679980001,2.452680085,2.545762006,1.493671665,5.356076072,2.350118645,35.74097155,2.261139435,5.404787848,6,8,250,5,0,215,3,77,18,1,0,0,1,0,0,0,0,0,0,0
43.0363793,87.9466148,9.90547287,1.69843005,5.09436394,4.555050311,2.215212705,7.001125121,1.11342934,33.73370506,0.876158372,4.953387613,24,14,13,2,0,30,5,860,29,2,0,0,0,0,0,0,0,1,0,0
42.5237144,82.8998618,8.858224679,5.637805819,3.544373092,0.530680713,2.861227067,7.428001353,5.174349153,38.68041453,4.993070373,8.440012537,6,2,1,491,1,56,0,13,25,0,0,0,0,1,0,0,0,0,0,0
41.6611209,85.9658962,8.025822321,2.473157521,2.77858876,2.663065553,1.268564844,5.56494592,2.090729682,35.54368822,1.978620616,5.343488292,9,16,172,2,0,237,3,352,34,0,0,0,0,0,0,1,0,0,0,0
38.5713556,89.9267213,7.314824192,3.208291127,5.532985923,7.576944907,6.031638564,4.03079739,3.849710559,31.43243928,4.133744236,0.565484789,13,1,7,2,0,4,4,33,12,75,0,0,0,0,0,0,0,0,0,1
41.7842485,88.3206662,8.907074977,0.391671884,4.583509692,4.940538179,2.819423201,5.864702624,0.315106793,33.21198888,0.581015224,3.697644953,45,14,16,2,0,13,4,948,28,2,0,0,0,0,0,0,0,1,0,0
43.0209117,83.6282543,9.260613898,5.061890226,3.776002673,0.590054149,2.109837255,7.533150655,4.545060682,38.01365303,4.337353725,8.045987218,6,2,1,493,1,105,1,12,29,0,0,0,0,1,0,0,0,0,0,0
42.3028286,87.8636111,9.192926452,1.057712488,4.526114528,4.439209381,2.213014373,6.264649997,0.415163082,33.72292993,0.141001991,4.385605632,29,18,19,2,0,45,4,893,28,2,0,0,0,0,0,0,0,1,0,0
42.2400727,83.7666742,8.471360334,4.733179577,2.983918242,0.40766273,2.078820639,6.766689218,4.28446161,37.78872234,4.113920899,7.538712963,6,2,21,491,1,103,1,14,26,0,0,0,0,1,0,0,0,0,0,0
42.1538161,88.0273648,9.119219823,0.846534575,4.557326867,4.610547387,2.413310259,6.151306899,0.227304061,33.54323591,0.147767446,4.168829976,32,15,17,2,0,31,4,896,28,2,0,0,0,0,0,0,0,1,0,0
42.2645987,83.508862,8.518601128,4.991328945,3.076354924,0.217336874,2.317486054,6.904375464,4.543380424,38.04769175,4.37219273,7.77943309,6,2,3,491,1,83,0,12,26,0,0,0,0,1,0,0,0,0,0,0
41.2971632,88.1395851,8.390240568,0.306717371,4.182016457,4.855001429,2.894480848,5.346747076,0.637559833,33.34611815,0.903727031,3.431720255,55,14,33,2,0,15,4,953,29,2,0,0,0,0,0,0,0,1,0,0
41.6241257,87.5727979,8.454662944,0.880361286,3.874856669,4.230034484,2.242052992,5.54625823,0.556425666,33.94038691,0.620021714,4.06044228,41,18,47,2,0,63,4,915,31,2,0,0,0,0,0,0,0,1,0,0
40.9026634,89.4955552,8.754347748,1.182530695,5.286793106,6.266319486,4.261982048,5.513760144,1.780041616,31.96208867,2.048976317,2.342727591,43,4,2,0,0,4,2,372,4,5,0,0,0,0,0,0,0,1,0,0
41.7508158,83.6283582,7.995488092,4.809908926,2.550957995,0.742969778,2.403873032,6.395057064,4.414823357,37.87976566,4.271421932,7.452694991,6,2,32,479,1,73,0,16,24,0,0,0,0,1,0,0,0,0,0,0
41.5284912,88.0706083,8.56793698,0.375550325,4.236276693,4.73692248,2.712762621,5.552630944,0.399553748,33.43576122,0.662334799,3.650417934,48,17,32,2,0,27,4,944,30,2,0,0,0,0,0,0,0,1,0,0
54.7195338,6.2072498,80.93478358,83.28949792,79.73767232,78.18631065,80.40011472,82.61512363,82.82631226,116.3036267,82.632252,85.74728374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.515311,85.6555287,6.841829994,2.910396597,1.68977722,2.961433235,2.394524613,4.494339605,2.770661097,35.76637465,2.767995612,5.110461889,6,5,330,2,0,86,2,32,10,1,0,0,1,0,0,0,0,0,0,0
44.2534965,84.2295262,10.46308134,5.070763938,4.923624464,1.959134661,2.018840936,8.477892423,4.464359665,37.58942858,4.206679238,8.300245915,1,0,0,117,1,119,1,4,13,0,0,0,0,0,0,1,0,0,0,0
41.072814,85.2171433,7.328065041,3.226174434,1.901276168,2.268124862,1.907371595,5.147462247,2.948903376,36.24101358,2.877169459,5.725374981,4,6,272,12,0,144,2,20,12,1,0,0,1,0,0,0,0,0,0,0
33.437057,82.205326,2.2127565,10.11020536,6.309137995,9.111365078,10.10780674,5.254140518,10.30126625,39.4651862,10.40857578,9.823486873,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
42.314547,85.1898903,8.560410134,3.360924774,3.071179038,1.768988613,0.806253481,6.352662145,2.876032237,36.38116704,2.694257033,6.35104676,6,8,55,170,0,277,1,13,28,0,0,0,0,0,0,1,0,0,0,0
38.7700581,90.0569369,7.543516668,3.100567263,5.6386359,7.590215373,5.983738341,4.255126972,3.746287306,31.3040154,4.031141231,0.400539231,14,1,7,2,0,4,1,34,14,80,0,0,0,0,0,0,0,0,0,1
42.2919374,84.4079922,8.500319541,4.114269149,2.95752862,0.995932495,1.463341727,6.56218942,3.649983784,37.15621361,3.474278547,7.001759642,9,4,46,475,1,219,1,17,37,0,0,0,0,0,0,1,0,0,0,0
41.9245162,87.7370495,8.794877817,0.861643179,4.187379494,4.3435402,2.230710674,5.869731935,0.302630264,33.80698227,0.277778271,4.168162565,33,18,34,2,0,55,4,895,30,2,0,0,0,0,0,0,0,1,0,0
40.796767,90.4031677,9.232344006,2.069231224,6.13335002,7.172720233,5.12351154,5.940553468,2.619769987,31.0489777,2.869319404,2.030973318,23,0,2,0,0,2,0,100,5,9,0,0,0,0,0,0,0,1,0,0
44.1796574,85.9340478,10.50221939,3.727907269,5.068172349,3.036372845,1.286619346,8.07099621,3.083635861,35.89477926,2.802510635,7.054312467,3,1,0,3,0,167,1,3,15,0,0,0,0,0,0,1,0,0,0,0
40.490687,88.9561986,8.107533732,1.058665185,4.655375344,5.871097744,4.027578577,4.892354642,1.703694268,32.47053357,1.988551629,2.286162912,48,5,6,1,0,3,4,520,9,9,1,0,0,0,0,0,0,0,0,0
42.3899606,82.903949,8.72570786,5.608819664,3.422681329,0.528963488,2.878243806,7.311350448,5.156560297,38.66227973,4.981103672,8.377640562,6,2,1,491,1,50,0,13,25,0,0,0,0,1,0,0,0,0,0,0
41.589693,87.4645763,8.382471583,0.978592142,3.767374563,4.131201955,2.174946165,5.496298958,0.666637401,34.04486264,0.707729883,4.1143243,39,18,55,2,0,63,5,903,31,2,0,0,0,0,0,0,0,1,0,0
39.1011458,76.9522559,9.1380137,11.70311496,7.498020641,7.297289055,9.572581612,10.19298853,11.44182448,44.41208782,11.34840279,13.50934958,3,0,5,2,1,8,6,8,4,1,0,0,1,0,0,0,0,0,0,0
